Label,Name,ID,Namespace,Abs­tract,Substi­tu­tion Group,Type,Per­iod Type,Bal­ance,Nillable,Typed Domain Ref,Facets,Doc­u­men­ta­tion
esrs:CharacteristicsOfUndertakingsEmployeesAbstract,CharacteristicsOfUndertakingsEmployeesAbstract,esrs_CharacteristicsOfUndertakingsEmployeesAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesGeneralAbstract,CharacteristicsOfUndertakingsEmployeesGeneralAbstract,esrs_CharacteristicsOfUndertakingsEmployeesGeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAbstract,CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAbstract,esrs_CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndGenderAbstract,CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndGenderAbstract,esrs_CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndGenderAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndGenderLineItems,CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndGenderLineItems,esrs_CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndGenderLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndGenderTable,CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndGenderTable,esrs_CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndGenderTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndRegionLineItems,CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndRegionLineItems,esrs_CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndRegionLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndRegionTable,CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndRegionTable,esrs_CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndRegionTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesLineItems,CharacteristicsOfUndertakingsEmployeesLineItems,esrs_CharacteristicsOfUndertakingsEmployeesLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesByGenderAbstract,CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesByGenderAbstract,esrs_CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesByGenderAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesByGenderLineItems,CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesByGenderLineItems,esrs_CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesByGenderLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesByGenderTable,CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesByGenderTable,esrs_CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesByGenderTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesInCountriesWith50OrMoreEmployeesRepresentingAtLeast10PercentOfItsTotalNumberOfEmployeesAbstract,CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesInCountriesWith50OrMoreEmployeesRepresentingAtLeast10PercentOfItsTotalNumberOfEmployeesAbstract,esrs_CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesInCountriesWith50OrMoreEmployeesRepresentingAtLeast10PercentOfItsTotalNumberOfEmployeesAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesInCountriesWith50OrMoreEmployeesRepresentingAtLeast10PercentOfItsTotalNumberOfEmployeesLineItems,CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesInCountriesWith50OrMoreEmployeesRepresentingAtLeast10PercentOfItsTotalNumberOfEmployeesLineItems,esrs_CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesInCountriesWith50OrMoreEmployeesRepresentingAtLeast10PercentOfItsTotalNumberOfEmployeesLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesInCountriesWith50OrMoreEmployeesTable,CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesInCountriesWith50OrMoreEmployeesTable,esrs_CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesInCountriesWith50OrMoreEmployeesTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:CharacteristicsOfUndertakingsEmployeesTable,CharacteristicsOfUndertakingsEmployeesTable,esrs_CharacteristicsOfUndertakingsEmployeesTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ChildLabourForOwnWorkforceMember,ChildLabourForOwnWorkforceMember,esrs_ChildLabourForOwnWorkforceMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ChildLabourForValueChainWorkersMember,ChildLabourForValueChainWorkersMember,esrs_ChildLabourForValueChainWorkersMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ChronicHazardToAquaticEnvironmentMember,ChronicHazardToAquaticEnvironmentMember,esrs_ChronicHazardToAquaticEnvironmentMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:CircularityOfProductsAndMaterialsMember,CircularityOfProductsAndMaterialsMember,esrs_CircularityOfProductsAndMaterialsMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ClaimsOfGHGNeutralityAndOrRelianceOnCarbonCreditsNeitherImpedeNorReduceAchievementOfGHGEmissionReductionTargetsOrNetZeroTarget,ClaimsOfGHGNeutralityAndOrRelianceOnCarbonCreditsNeitherImpedeNorReduceAchievementOfGHGEmissionReductionTargetsOrNetZeroTarget,esrs_ClaimsOfGHGNeutralityAndOrRelianceOnCarbonCreditsNeitherImpedeNorReduceAchievementOfGHGEmissionReductionTargetsOrNetZeroTarget,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ClassroomTrainingMember,ClassroomTrainingMember,esrs_ClassroomTrainingMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ClimateChangeAdaptationMember,ClimateChangeAdaptationMember,esrs_ClimateChangeAdaptationMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ClimateChangeMember,ClimateChangeMember,esrs_ClimateChangeMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ClimateChangeMitigationMember,ClimateChangeMitigationMember,esrs_ClimateChangeMitigationMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ClimaterelatedConsiderationsAreFactoredIntoRemunerationOfMembersOfAdministrativeManagementAndSupervisoryBodies,ClimaterelatedConsiderationsAreFactoredIntoRemunerationOfMembersOfAdministrativeManagementAndSupervisoryBodies,esrs_ClimaterelatedConsiderationsAreFactoredIntoRemunerationOfMembersOfAdministrativeManagementAndSupervisoryBodies,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ClimaterelatedHazardsHaveBeenIdentifiedEitherOverShortMediumAndLongTermTimeHorizons,ClimaterelatedHazardsHaveBeenIdentifiedEitherOverShortMediumAndLongTermTimeHorizons,esrs_ClimaterelatedHazardsHaveBeenIdentifiedEitherOverShortMediumAndLongTermTimeHorizons,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:CollectiveBargainingAgreementsFromOtherUndertakingsMember,CollectiveBargainingAgreementsFromOtherUndertakingsMember,esrs_CollectiveBargainingAgreementsFromOtherUndertakingsMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:CollectiveBargainingAgreementsThatCoverOtherEmployeesMember,CollectiveBargainingAgreementsThatCoverOtherEmployeesMember,esrs_CollectiveBargainingAgreementsThatCoverOtherEmployeesMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:CollectiveBargainingCoverageAndSocialDialogueAbstract,CollectiveBargainingCoverageAndSocialDialogueAbstract,esrs_CollectiveBargainingCoverageAndSocialDialogueAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CollectiveBargainingCoverageAndSocialDialogueByCountryEeaInWhichUndertakingHasSignificantEmploymentAbstract,CollectiveBargainingCoverageAndSocialDialogueByCountryEeaInWhichUndertakingHasSignificantEmploymentAbstract,esrs_CollectiveBargainingCoverageAndSocialDialogueByCountryEeaInWhichUndertakingHasSignificantEmploymentAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CollectiveBargainingCoverageAndSocialDialogueByCountryEeaInWhichUndertakingHasSignificantEmploymentLineItems,CollectiveBargainingCoverageAndSocialDialogueByCountryEeaInWhichUndertakingHasSignificantEmploymentLineItems,esrs_CollectiveBargainingCoverageAndSocialDialogueByCountryEeaInWhichUndertakingHasSignificantEmploymentLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CollectiveBargainingCoverageAndSocialDialogueByCountryEeaInWhichUndertakingHasSignificantEmploymentTable,CollectiveBargainingCoverageAndSocialDialogueByCountryEeaInWhichUndertakingHasSignificantEmploymentTable,esrs_CollectiveBargainingCoverageAndSocialDialogueByCountryEeaInWhichUndertakingHasSignificantEmploymentTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:CollectiveBargainingCoverageAndSocialDialogueGeneralAbstract,CollectiveBargainingCoverageAndSocialDialogueGeneralAbstract,esrs_CollectiveBargainingCoverageAndSocialDialogueGeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CollectiveBargainingCoverageAndSocialDialogueLineItems,CollectiveBargainingCoverageAndSocialDialogueLineItems,esrs_CollectiveBargainingCoverageAndSocialDialogueLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CollectiveBargainingCoverageAndSocialDialogueTable,CollectiveBargainingCoverageAndSocialDialogueTable,esrs_CollectiveBargainingCoverageAndSocialDialogueTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:CollectiveBargainingCoverageByRegionNoneeaAbstract,CollectiveBargainingCoverageByRegionNoneeaAbstract,esrs_CollectiveBargainingCoverageByRegionNoneeaAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CollectiveBargainingCoverageByRegionNoneeaLineItems,CollectiveBargainingCoverageByRegionNoneeaLineItems,esrs_CollectiveBargainingCoverageByRegionNoneeaLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CollectiveBargainingCoverageByRegionNoneeaTable,CollectiveBargainingCoverageByRegionNoneeaTable,esrs_CollectiveBargainingCoverageByRegionNoneeaTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:CollectiveBargainingForOwnWorkforceMember,CollectiveBargainingForOwnWorkforceMember,esrs_CollectiveBargainingForOwnWorkforceMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:CollectiveBargainingForValueChainWorkersMember,CollectiveBargainingForValueChainWorkersMember,esrs_CollectiveBargainingForValueChainWorkersMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ColourGroundsForDiscriminationAndDiversityAreSpecificallyCoveredInPolicyMember,ColourGroundsForDiscriminationAndDiversityAreSpecificallyCoveredInPolicyMember,esrs_ColourGroundsForDiscriminationAndDiversityAreSpecificallyCoveredInPolicyMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:CommunitiesAlongValueChainMember,CommunitiesAlongValueChainMember,esrs_CommunitiesAlongValueChainMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:CommunitiesAtOneOrBothEndpointsOfValueChainMember,CommunitiesAtOneOrBothEndpointsOfValueChainMember,esrs_CommunitiesAtOneOrBothEndpointsOfValueChainMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:CommunitiesCivilAndPoliticalRightsMember,CommunitiesCivilAndPoliticalRightsMember,esrs_CommunitiesCivilAndPoliticalRightsMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:CommunitiesEconomicSocialAndCulturalRightsMember,CommunitiesEconomicSocialAndCulturalRightsMember,esrs_CommunitiesEconomicSocialAndCulturalRightsMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:CommunitiesLivingOrWorkingAroundUndertakingsOperatingSitesFactoriesFacilitiesOrOtherPhysicalOperationsOrMoreRemoteCommunitiesAffectedByActivitiesAtThoseSitesMember,CommunitiesLivingOrWorkingAroundUndertakingsOperatingSitesFactoriesFacilitiesOrOtherPhysicalOperationsOrMoreRemoteCommunitiesAffectedByActivitiesAtThoseSitesMember,esrs_CommunitiesLivingOrWorkingAroundUndertakingsOperatingSitesFactoriesFacilitiesOrOtherPhysicalOperationsOrMoreRemoteCommunitiesAffectedByActivitiesAtThoseSitesMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:CommunitiesOfIndigenousPeoplesMember,CommunitiesOfIndigenousPeoplesMember,esrs_CommunitiesOfIndigenousPeoplesMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:CompensationOrOffsetsMember,CompensationOrOffsetsMember,esrs_CompensationOrOffsetsMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ComputerbasedTrainingMember,ComputerbasedTrainingMember,esrs_ComputerbasedTrainingMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ConditionalDatapoint,ConditionalDatapoint,esrs_ConditionalDatapoint,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,link:part,xsd:string,,,false,,,
esrs:ConserveAndSustainablyUseOceansSeasAndMarineResourcesForSustainableDevelopmentMember,ConserveAndSustainablyUseOceansSeasAndMarineResourcesForSustainableDevelopmentMember,esrs_ConserveAndSustainablyUseOceansSeasAndMarineResourcesForSustainableDevelopmentMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ConsolidatedAccountingGroupFinancialControlMember,ConsolidatedAccountingGroupFinancialControlMember,esrs_ConsolidatedAccountingGroupFinancialControlMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ConsolidatedMember,ConsolidatedMember,esrs_ConsolidatedMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ConsolidatedSustainabilityReportingIsPreparedPursuantToArticle48IOfDirective2013NO34NOEu,ConsolidatedSustainabilityReportingIsPreparedPursuantToArticle48IOfDirective2013NO34NOEu,esrs_ConsolidatedSustainabilityReportingIsPreparedPursuantToArticle48IOfDirective2013NO34NOEu,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ConsultationsHaveBeenConducted,ConsultationsHaveBeenConducted,esrs_ConsultationsHaveBeenConducted,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ConsultationsWithAffectedCommunitiesOnSustainabilityAssessmentsOfSharedBiologicalResourcesAndOrEcosystemsHaveBeenConducted,ConsultationsWithAffectedCommunitiesOnSustainabilityAssessmentsOfSharedBiologicalResourcesAndOrEcosystemsHaveBeenConducted,esrs_ConsultationsWithAffectedCommunitiesOnSustainabilityAssessmentsOfSharedBiologicalResourcesAndOrEcosystemsHaveBeenConducted,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ConsumersAndEndusersMember,ConsumersAndEndusersMember,esrs_ConsumersAndEndusersMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ConsumersAndEndusersOfProductsThatAreInherentlyHarmfulToPeopleAndOrIncreaseRisksForChronicDiseaseMember,ConsumersAndEndusersOfProductsThatAreInherentlyHarmfulToPeopleAndOrIncreaseRisksForChronicDiseaseMember,esrs_ConsumersAndEndusersOfProductsThatAreInherentlyHarmfulToPeopleAndOrIncreaseRisksForChronicDiseaseMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ConsumersAndEndusersOfServicesThatPotentiallyNegativelyImpactTheirRightsToPrivacyHaveTheirPersonalDataProtectedFreedomOfExpressionAndNondiscriminationMember,ConsumersAndEndusersOfServicesThatPotentiallyNegativelyImpactTheirRightsToPrivacyHaveTheirPersonalDataProtectedFreedomOfExpressionAndNondiscriminationMember,esrs_ConsumersAndEndusersOfServicesThatPotentiallyNegativelyImpactTheirRightsToPrivacyHaveTheirPersonalDataProtectedFreedomOfExpressionAndNondiscriminationMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ConsumersAndEndusersWhoAreDependentOnAccurateAndAccessibleProductOrServiceRelatedInformationToAvoidPotentiallyDamagingUseOfProductOrServiceMember,ConsumersAndEndusersWhoAreDependentOnAccurateAndAccessibleProductOrServiceRelatedInformationToAvoidPotentiallyDamagingUseOfProductOrServiceMember,esrs_ConsumersAndEndusersWhoAreDependentOnAccurateAndAccessibleProductOrServiceRelatedInformationToAvoidPotentiallyDamagingUseOfProductOrServiceMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ConsumersAndEndusersWhoAreParticularlyVulnerableToHealthOrPrivacyImpactsOrImpactsFromMarketingAndSalesStrategiesMember,ConsumersAndEndusersWhoAreParticularlyVulnerableToHealthOrPrivacyImpactsOrImpactsFromMarketingAndSalesStrategiesMember,esrs_ConsumersAndEndusersWhoAreParticularlyVulnerableToHealthOrPrivacyImpactsOrImpactsFromMarketingAndSalesStrategiesMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ConsumptionOfPurchasedOrAcquiredElectricityHeatSteamAndCoolingFromRenewableSources,ConsumptionOfPurchasedOrAcquiredElectricityHeatSteamAndCoolingFromRenewableSources,esrs_ConsumptionOfPurchasedOrAcquiredElectricityHeatSteamAndCoolingFromRenewableSources,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:energyItemType,duration,,true,,,
esrs:ConsumptionOfPurchasedOrAcquiredElectricityHeatSteamOrCoolingFromFossilSources,ConsumptionOfPurchasedOrAcquiredElectricityHeatSteamOrCoolingFromFossilSources,esrs_ConsumptionOfPurchasedOrAcquiredElectricityHeatSteamOrCoolingFromFossilSources,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:energyItemType,duration,,true,,,
esrs:ConsumptionOfSelfgeneratedNonfuelRenewableEnergy,ConsumptionOfSelfgeneratedNonfuelRenewableEnergy,esrs_ConsumptionOfSelfgeneratedNonfuelRenewableEnergy,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:energyItemType,duration,,true,,,
esrs:ContextualInformationOnImpactMetricsRelatedToBiodiversityAndEcosystemsChangeAbstract,ContextualInformationOnImpactMetricsRelatedToBiodiversityAndEcosystemsChangeAbstract,esrs_ContextualInformationOnImpactMetricsRelatedToBiodiversityAndEcosystemsChangeAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:CorporateCultureMember,CorporateCultureMember,esrs_CorporateCultureMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:CorruptionAndBriberyMember,CorruptionAndBriberyMember,esrs_CorruptionAndBriberyMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:CountriesWhereEmployeesAndOrNonemployeesDoNotHaveSocialProtectionWithRegardToOneOrMoreOfTypesOfMajorLifeEvents,CountriesWhereEmployeesAndOrNonemployeesDoNotHaveSocialProtectionWithRegardToOneOrMoreOfTypesOfMajorLifeEvents,esrs_CountriesWhereEmployeesAndOrNonemployeesDoNotHaveSocialProtectionWithRegardToOneOrMoreOfTypesOfMajorLifeEvents,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,enum2:enumerationItemType,duration,,true,,pattern=[A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*,
esrs:CountriesWhereEmployeesAndOrNonemployeesEarnBelowApplicableAdequateWageBenchmark,CountriesWhereEmployeesAndOrNonemployeesEarnBelowApplicableAdequateWageBenchmark,esrs_CountriesWhereEmployeesAndOrNonemployeesEarnBelowApplicableAdequateWageBenchmark,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,enum2:enumerationItemType,duration,,true,,pattern=[A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*,
